Name,State,Avg 2020,Max 2020,Min 2020
Montgomery County,Illinois,54.2,64.5,43.9
Morgan County,Illinois,53.4,63.6,43.1
Moultrie County,Illinois,53.4,63.2,43.7
Ogle County,Illinois,50.2,60.2,40.2
Peoria County,Illinois,52.4,62.4,42.3
Perry County,Illinois,56.4,66.1,46.7
Piatt County,Illinois,52.9,62.7,43.1
Pike County,Illinois,53.8,63.5,44.1
Pope County,Illinois,57.3,66.8,47.8
Pulaski County,Illinois,58.5,68.3,48.7
Putnam County,Illinois,51.7,61.8,41.6
Randolph County,Illinois,56.4,66.2,46.6
Richland County,Illinois,55.8,65.4,46.1
Rock Island County,Illinois,51.3,60.9,41.7
St. Clair County,Illinois,56.5,66.6,46.4
Saline County,Illinois,56.8,66.5,47.1
Sangamon County,Illinois,53.4,63.4,43.3
Schuyler County,Illinois,53,62.5,43.5
Scott County,Illinois,53.7,63.8,43.6
Shelby County,Illinois,53.8,63.6,44
Stark County,Illinois,51.2,61.2,41.2
Stephenson County,Illinois,49.2,59.1,39.3
Tazewell County,Illinois,53.1,63.1,43
Union County,Illinois,57.4,67.2,47.6
Vermilion County,Illinois,52.4,62.7,42.1
Wabash County,Illinois,56.6,66.5,46.7
Warren County,Illinois,51.2,60.9,41.6
Washington County,Illinois,56.3,66.4,46.3
Wayne County,Illinois,56.8,66.8,46.9
White County,Illinois,57,67.2,46.8
Whiteside County,Illinois,50.9,60.7,41.1
Will County,Illinois,51.5,61.3,41.7
Williamson County,Illinois,56.7,66.2,47.3
Winnebago County,Illinois,49.9,59.7,40.1
Woodford County,Illinois,52.4,62.3,42.4
Adams County,Indiana,52.1,61.6,42.6
Allen County,Indiana,51.5,61.4,41.6
Bartholomew County,Indiana,54.6,64.7,44.4
Benton County,Indiana,51.6,61.7,41.5
Blackford County,Indiana,52.7,62.3,43
Boone County,Indiana,52.3,62,42.6
Brown County,Indiana,53.9,64,43.7
Carroll County,Indiana,52,61.9,42.2
Cass County,Indiana,51.8,61.7,41.8
Clark County,Indiana,56.4,67.2,45.7
Clay County,Indiana,54.5,64.9,44.2
Clinton County,Indiana,52,61.8,42.3
Crawford County,Indiana,55.3,66.5,44.1
Daviess County,Indiana,55.9,66.3,45.5
Dearborn County,Indiana,55,64.8,45.2
Decatur County,Indiana,53.9,63.5,44.3
DeKalb County,Indiana,50.7,60.6,40.8
Delaware County,Indiana,53.4,63,43.8
Dubois County,Indiana,55.7,66.6,44.8
Elkhart County,Indiana,50.9,60.5,41.2
Fayette County,Indiana,53.2,62.9,43.4
Floyd County,Indiana,56.7,67.3,46
Fountain County,Indiana,52.4,62.7,42.2
Franklin County,Indiana,53.9,63.8,44
Fulton County,Indiana,51.3,61.3,41.3
Gibson County,Indiana,56.7,66.7,46.7
Grant County,Indiana,52.4,62.2,42.7
Greene County,Indiana,54.9,65.2,44.6
Hamilton County,Indiana,52.8,62.5,43.1
Hancock County,Indiana,53.2,62.8,43.7
Harrison County,Indiana,56.4,67.3,45.5
Hendricks County,Indiana,52.8,62.5,43
Henry County,Indiana,52.7,62.2,43.1
Howard County,Indiana,51.8,61.7,42
Huntington County,Indiana,51.8,61.7,42
Jackson County,Indiana,54.9,65.3,44.5
Jasper County,Indiana,51.7,61.7,41.7
Jay County,Indiana,52.4,62,42.8
Jefferson County,Indiana,55.7,65.7,45.8
Jennings County,Indiana,55,65,44.9
Johnson County,Indiana,53.6,63.4,43.7
Knox County,Indiana,56.1,66.3,45.9
Kosciusko County,Indiana,51.2,61.1,41.3
LaGrange County,Indiana,50.6,60.2,40.9
Lake County,Indiana,51.5,61.2,41.9
LaPorte County,Indiana,51.3,60.7,41.8
Lawrence County,Indiana,54.5,64.9,44.1
Madison County,Indiana,53.4,63,43.8
Marion County,Indiana,53.3,63,43.6
Marshall County,Indiana,51.1,61,41.1
Martin County,Indiana,55.3,65.9,44.8
Miami County,Indiana,51.8,61.6,42.1
Monroe County,Indiana,53.8,63.9,43.7
Montgomery County,Indiana,52.5,62.6,42.3
Morgan County,Indiana,53.6,63.5,43.6
Newton County,Indiana,51.9,62.1,41.8
Noble County,Indiana,50.7,60.6,40.9
Ohio County,Indiana,55.9,65.5,46.3
Orange County,Indiana,55,66,44
Owen County,Indiana,54,64.4,43.7
Parke County,Indiana,53,63.4,42.6
Perry County,Indiana,55.6,66.3,44.8
Pike County,Indiana,56.3,66.7,45.9
Porter County,Indiana,51.4,60.8,42.1
Posey County,Indiana,57.2,66.8,47.5
Pulaski County,Indiana,51.3,61.4,41.1
Putnam County,Indiana,52.9,63.1,42.7
Randolph County,Indiana,52.3,61.8,42.9
Ripley County,Indiana,54.4,64.1,44.6
Rush County,Indiana,53.3,62.9,43.6
St. Joseph County,Indiana,51,60.7,41.2
Scott County,Indiana,55.7,66.3,45.2
Shelby County,Indiana,53.8,63.6,44.1
Spencer County,Indiana,56.3,66.7,46
Starke County,Indiana,51.3,61.2,41.4
Steuben County,Indiana,50.1,59.9,40.3
Sullivan County,Indiana,55.7,65.7,45.5
Switzerland County,Indiana,56.2,65.8,46.7
Tippecanoe County,Indiana,52.2,62,42.4
Tipton County,Indiana,52.2,62.1,42.3
Union County,Indiana,53.2,63,43.4
Vanderburgh County,Indiana,57.2,66.8,47.7
Vermillion County,Indiana,53,63.4,42.6
Vigo County,Indiana,54.6,64.8,44.5
Wabash County,Indiana,51.8,61.6,42
Warren County,Indiana,52,62.2,41.8
Warrick County,Indiana,56.8,66.9,46.6
Washington County,Indiana,55.1,65.8,44.4
Wayne County,Indiana,52.5,62,43
Wells County,Indiana,52.1,61.7,42.5
White County,Indiana,51.7,61.6,41.7
Whitley County,Indiana,51.1,61.1,41.1
Adair County,Iowa,49.9,60.9,39
Adams County,Iowa,50.6,61.7,39.5
Allamakee County,Iowa,47.1,56.7,37.5
Appanoose County,Iowa,51.3,62.1,40.5
Audubon County,Iowa,49.4,60.4,38.4
Benton County,Iowa,48,58.3,37.7
Black Hawk County,Iowa,48.5,58.9,38
Boone County,Iowa,49.7,60.3,39
Bremer County,Iowa,47.7,58.2,37.2
Buchanan County,Iowa,47.2,57.6,36.9
Buena Vista County,Iowa,48,58.2,37.9
Butler County,Iowa,47.9,58.3,37.5
Calhoun County,Iowa,48.9,59.7,38.1
Carroll County,Iowa,49.5,60.3,38.7
Cass County,Iowa,50.3,61.5,39.2
Cedar County,Iowa,49.5,59.2,39.8
Cerro Gordo County,Iowa,46.9,57.1,36.8
Cherokee County,Iowa,48.1,58.7,37.5
Chickasaw County,Iowa,46.5,56.7,36.2
Clarke County,Iowa,51.1,61.6,40.6
Clay County,Iowa,47.5,58.2,36.8
Clayton County,Iowa,47.4,57.3,37.5
Clinton County,Iowa,50.7,59.9,41.5
Crawford County,Iowa,49.5,60,39
Dallas County,Iowa,50.4,61,39.8
Davis County,Iowa,51.3,61.5,41.2
Decatur County,Iowa,51.5,62.1,41
Delaware County,Iowa,47.6,57.5,37.7
Des Moines County,Iowa,51.8,61.2,42.3
Dickinson County,Iowa,46.6,57,36.1
Dubuque County,Iowa,48.1,57.6,38.7
Emmet County,Iowa,46.2,56.4,35.9
Fayette County,Iowa,46.6,57,36.2
Floyd County,Iowa,47,57.1,37
Franklin County,Iowa,47.7,58.1,37.3
Fremont County,Iowa,52.4,63.4,41.4
Greene County,Iowa,49.5,60.2,38.9
Grundy County,Iowa,48.4,58.8,38.1
Guthrie County,Iowa,50,60.9,39
Hamilton County,Iowa,48.1,58.7,37.4
Hancock County,Iowa,46.9,57.2,36.6
Hardin County,Iowa,48.4,58.9,37.8
Harrison County,Iowa,50.6,61.5,39.7
Henry County,Iowa,51,60.6,41.4
Howard County,Iowa,45.5,55.8,35.3
Humboldt County,Iowa,47.9,58.5,37.2
Ida County,Iowa,48.8,59.1,38.5
Iowa County,Iowa,49.8,60.2,39.5
Jackson County,Iowa,49.7,58.9,40.5
Jasper County,Iowa,50.2,60.2,40.1
Jefferson County,Iowa,50.2,59.9,40.5
Johnson County,Iowa,49.6,59.6,39.5
Jones County,Iowa,49.1,58.5,39.7
Keokuk County,Iowa,50.4,60.6,40.1
Kossuth County,Iowa,47,57.3,36.7
Lee County,Iowa,52.1,61.5,42.7
Linn County,Iowa,48.6,58.8,38.4
Louisa County,Iowa,51.5,61.1,41.9
Lucas County,Iowa,51,61.4,40.6
Lyon County,Iowa,47,57.9,36.2
Madison County,Iowa,50.5,61.2,39.9
Mahaska County,Iowa,50.6,60.8,40.4
Marion County,Iowa,50.6,60.9,40.4
Marshall County,Iowa,49.2,59.4,38.9
Mills County,Iowa,51.9,62.9,40.9
Mitchell County,Iowa,46.1,56.2,36.1
Monona County,Iowa,49.9,60.7,39.1
Monroe County,Iowa,51.1,61.2,40.9
Montgomery County,Iowa,51.4,62.4,40.3
Muscatine County,Iowa,50.4,60.4,40.5
O&#039;Brien County,Iowa,47.4,58.2,36.6
Osceola County,Iowa,46.4,56.8,35.9
Page County,Iowa,52.1,63,41.2
Palo Alto County,Iowa,47.2,57.7,36.6
Plymouth County,Iowa,48.7,59.6,37.8
Pocahontas County,Iowa,47.8,58.5,37.2
Polk County,Iowa,50.5,60.4,40.5
Pottawattamie County,Iowa,51,62,40.1
Poweshiek County,Iowa,49.9,60.2,39.6
Ringgold County,Iowa,51.2,61.7,40.8
Sac County,Iowa,49,59.5,38.6
Scott County,Iowa,51.1,60.5,41.7
Shelby County,Iowa,49.9,60.7,39
Sioux County,Iowa,47.6,58.4,36.8
Story County,Iowa,49.5,59.9,39
Tama County,Iowa,48.8,59.2,38.4
Taylor County,Iowa,51.4,62.1,40.8
Union County,Iowa,50.5,61.3,39.6
Van Buren County,Iowa,50.9,60.5,41.3
Wapello County,Iowa,50.9,60.8,41.1
Warren County,Iowa,51.1,61.4,40.7
Washington County,Iowa,50.5,60.4,40.6
Wayne County,Iowa,51.1,61.7,40.4
Webster County,Iowa,48.4,59.1,37.7
Winnebago County,Iowa,46.2,56.1,36.2
Winneshiek County,Iowa,46.9,57,36.8
Woodbury County,Iowa,49.4,60.2,38.6
Worth County,Iowa,46,56.1,36
Wright County,Iowa,47.4,57.9,36.8
Allen County,Kansas,56.9,67.5,46.4
Anderson County,Kansas,56.2,66.7,45.8
Atchison County,Kansas,54.3,65.2,43.4
Barber County,Kansas,57.6,70.6,44.6
Barton County,Kansas,54.8,67.3,42.3
Bourbon County,Kansas,57,67.5,46.6
Brown County,Kansas,53.6,64.8,42.4
Butler County,Kansas,57.1,68.4,45.7
Chase County,Kansas,55.6,66.9,44.3
Chautauqua County,Kansas,58.1,69.3,46.8
Cherokee County,Kansas,58.5,69.1,47.8
Cheyenne County,Kansas,53.1,68.2,38.1
Clark County,Kansas,57.5,71.2,43.8
Clay County,Kansas,55.3,66.8,43.9
Cloud County,Kansas,55.3,67.1,43.6
Coffey County,Kansas,56.2,67.2,45.3
Comanche County,Kansas,57.7,71.3,44.1
Cowley County,Kansas,58,69.4,46.5
Crawford County,Kansas,57.7,68.3,47.1
Decatur County,Kansas,53.3,68,38.7
Dickinson County,Kansas,56,67.5,44.6
Doniphan County,Kansas,54,64.9,43.2
Douglas County,Kansas,55.7,66.2,45.2
Edwards County,Kansas,55.9,69.2,42.5
Elk County,Kansas,57.2,68.1,46.2
Ellis County,Kansas,54.8,68.4,41.2
Ellsworth County,Kansas,55.8,68.2,43.4
Finney County,Kansas,55.6,70.5,40.8
Ford County,Kansas,56.3,70.1,42.5
Franklin County,Kansas,56.2,66.5,45.8
Geary County,Kansas,55.5,66.3,44.6
Gove County,Kansas,54.6,68.9,40.2
Graham County,Kansas,54.3,68.3,40.2
Grant County,Kansas,56.1,71,41.1
Gray County,Kansas,55.9,70.1,41.5
Greeley County,Kansas,53.4,68.7,38.1
Greenwood County,Kansas,56.5,67.5,45.5
Hamilton County,Kansas,55,70.9,39.1
Harper County,Kansas,57.9,69.8,45.9
Harvey County,Kansas,57.2,69.1,45.2
Haskell County,Kansas,55.9,70.5,41.2
Hodgeman County,Kansas,56.3,70.1,42.5
Jackson County,Kansas,54.2,65.2,43.2
Jefferson County,Kansas,54.9,65.4,44.4
Jewell County,Kansas,54.1,66.3,41.8
Johnson County,Kansas,55.5,65.7,45.4
Kearny County,Kansas,55.6,70.6,40.5
Kingman County,Kansas,56.8,68.9,44.8
Kiowa County,Kansas,56.5,70,43.1
Labette County,Kansas,58.3,69.1,47.5
Lane County,Kansas,55.2,69.7,40.6
Leavenworth County,Kansas,55.3,65.7,45
Lincoln County,Kansas,55.3,68.1,42.6
Linn County,Kansas,56.5,66.9,46.2
Logan County,Kansas,54.4,69.3,39.4
Lyon County,Kansas,55.5,66.7,44.2
McPherson County,Kansas,56.5,68.4,44.6
Marion County,Kansas,56.2,67.7,44.7
Marshall County,Kansas,53.8,66,41.7
Meade County,Kansas,56.9,71,42.9
Miami County,Kansas,56,66.1,45.8
Mitchell County,Kansas,54.5,67.1,41.9
Montgomery County,Kansas,58.4,69.2,47.6
Morris County,Kansas,55.2,66.2,44.2
Morton County,Kansas,56.9,71.8,41.9
Nemaha County,Kansas,53.3,64.9,41.8
Neosho County,Kansas,57.6,68.2,47
Ness County,Kansas,55.6,69.3,41.9
Norton County,Kansas,53.3,67.5,39
Osage County,Kansas,56.3,67.1,45.5
Osborne County,Kansas,54.5,67.6,41.5
Ottawa County,Kansas,55.9,67.8,43.9
Pawnee County,Kansas,55.2,68.1,42.4
Phillips County,Kansas,54,67.4,40.6
Pottawatomie County,Kansas,54.6,65.5,43.7
Pratt County,Kansas,56.4,69.2,43.5
Rawlins County,Kansas,53.1,68.1,38.2
Reno County,Kansas,56.4,68.4,44.4
Republic County,Kansas,54.1,65.8,42.3
Rice County,Kansas,55.8,67.9,43.7
Riley County,Kansas,55.1,66.2,44.1
Rooks County,Kansas,54.4,68.1,40.7
Rush County,Kansas,55,68.3,41.8
Russell County,Kansas,55.3,68.3,42.3
Saline County,Kansas,56.4,68.5,44.4
Scott County,Kansas,55,69.8,40.2
Sedgwick County,Kansas,57.8,69.4,46.1
Seward County,Kansas,56.7,71.2,42.2
Shawnee County,Kansas,55.6,66.5,44.7
Sheridan County,Kansas,53.9,68.2,39.6
Sherman County,Kansas,53.2,68.3,38.1
Smith County,Kansas,54,66.8,41.2
Stafford County,Kansas,55.4,67.7,43
Stanton County,Kansas,56.1,71.4,40.7
Stevens County,Kansas,56.7,71.4,42
Sumner County,Kansas,58.4,69.9,46.9
Thomas County,Kansas,53.4,68.5,38.3
Trego County,Kansas,54.7,68.4,40.9
Wabaunsee County,Kansas,55.2,65.9,44.5
Wallace County,Kansas,53.7,68.9,38.6
Washington County,Kansas,54,65.7,42.2
Wichita County,Kansas,54.3,69.2,39.4
Wilson County,Kansas,57.9,68.5,47.3
Woodson County,Kansas,57,67.7,46.3
Wyandotte County,Kansas,55.5,65.8,45.3
Adair County,Kentucky,58.1,68.1,48
Allen County,Kentucky,58.4,69.4,47.4
Anderson County,Kentucky,56.7,67.2,46.2
Ballard County,Kentucky,59,68.8,49.2
Barren County,Kentucky,58.1,69.5,46.6
Bath County,Kentucky,55.7,66.2,45.3
Bell County,Kentucky,55.5,65.8,45
Boone County,Kentucky,55.9,65.5,46.2
Bourbon County,Kentucky,56,66.3,45.7
Boyd County,Kentucky,56.4,67,45.8
Boyle County,Kentucky,56.3,66.4,46.2
Bracken County,Kentucky,55.6,65.9,45.3
Breathitt County,Kentucky,57.5,68.7,46.2
Breckinridge County,Kentucky,56.3,67.3,45.3
Bullitt County,Kentucky,57.2,67.7,46.6
Butler County,Kentucky,58.2,69.4,47
Caldwell County,Kentucky,57.9,67.5,48.2
Calloway County,Kentucky,58.6,68.3,49
Campbell County,Kentucky,55.9,66,45.8
Carlisle County,Kentucky,59,68.8,49.2
Carroll County,Kentucky,56.8,66.6,47.1
Carter County,Kentucky,55.5,66.5,44.5
Casey County,Kentucky,56.8,66.7,46.9
Christian County,Kentucky,58.8,68.4,49.2
Clark County,Kentucky,56.3,66.6,46.1
Clay County,Kentucky,57.2,68.2,46.1
Clinton County,Kentucky,58.5,68.3,48.6
Crittenden County,Kentucky,57.7,67.2,48.1
Cumberland County,Kentucky,58.8,69.2,48.4
Daviess County,Kentucky,57.1,67.5,46.7
Edmonson County,Kentucky,58.2,69.4,46.9
Elliott County,Kentucky,55.6,66.8,44.5
Estill County,Kentucky,57,67.3,46.6
Fayette County,Kentucky,56.3,66.3,46.2
Fleming County,Kentucky,55.3,65.8,44.8
Floyd County,Kentucky,57.5,68.7,46.3
Franklin County,Kentucky,57,67.4,46.6
Fulton County,Kentucky,59.1,68.6,49.5
Gallatin County,Kentucky,56.7,66.4,47
Garrard County,Kentucky,56.7,66.6,46.8
Grant County,Kentucky,56.2,66,46.4
Graves County,Kentucky,58.7,68.4,48.9
Grayson County,Kentucky,57.2,68.5,45.9
Green County,Kentucky,57.9,68.6,47.1
Greenup County,Kentucky,55.8,66.6,45
Hancock County,Kentucky,56.1,66.6,45.6
Hardin County,Kentucky,56.7,67.6,45.8
Harlan County,Kentucky,54.5,64.1,44.9
Harrison County,Kentucky,56.1,66.2,45.9
Hart County,Kentucky,57.7,68.9,46.4
Henderson County,Kentucky,57.4,67.1,47.7
Henry County,Kentucky,56.6,66.9,46.3
Hickman County,Kentucky,58.9,68.6,49.2
Hopkins County,Kentucky,58.5,68.6,48.3
Jackson County,Kentucky,56.5,66.8,46.1
Jefferson County,Kentucky,57.4,67.9,46.9
Jessamine County,Kentucky,56.6,66.5,46.6
Johnson County,Kentucky,56.9,68.4,45.4
Kenton County,Kentucky,55.8,65.6,46
Knott County,Kentucky,56.8,67.7,45.9
Knox County,Kentucky,56.9,67.8,46
Larue County,Kentucky,56.9,67.6,46.1
Laurel County,Kentucky,57,67.6,46.3
Lawrence County,Kentucky,56.6,68,45.3
Lee County,Kentucky,57.2,68,46.3
Leslie County,Kentucky,56.5,67.1,45.9
Letcher County,Kentucky,55.6,66.1,45.1
Lewis County,Kentucky,55.2,65.9,44.4
Lincoln County,Kentucky,56.4,66.3,46.5
Livingston County,Kentucky,58.1,67.6,48.7
Logan County,Kentucky,58.4,68.8,48
Lyon County,Kentucky,58.2,67.6,48.7
McCracken County,Kentucky,59,68.8,49.1
McCreary County,Kentucky,57.1,67.5,46.7
McLean County,Kentucky,58.1,68.5,47.6
Madison County,Kentucky,56.8,66.8,46.8
Magoffin County,Kentucky,56.9,68.2,45.5
Marion County,Kentucky,56.9,67.3,46.4
Marshall County,Kentucky,58.7,68.3,49.2
Martin County,Kentucky,57.3,68.9,45.7
Mason County,Kentucky,55.3,65.8,44.8
Meade County,Kentucky,56.2,67.1,45.3
Menifee County,Kentucky,55.7,66.3,45.2
Mercer County,Kentucky,56.6,66.8,46.4
Metcalfe County,Kentucky,57.7,68.8,46.6
Monroe County,Kentucky,57.9,69.1,46.7
Montgomery County,Kentucky,56,66.5,45.5
Morgan County,Kentucky,56.1,67.2,44.9
Muhlenberg County,Kentucky,58.3,69.2,47.4
Nelson County,Kentucky,56.9,67.5,46.4
Nicholas County,Kentucky,55.7,66.1,45.3
Ohio County,Kentucky,57.5,68.7,46.4
Oldham County,Kentucky,56.5,67.1,45.8
Owen County,Kentucky,56.6,66.5,46.7
Owsley County,Kentucky,57.5,68.4,46.5
Pendleton County,Kentucky,56.1,66.2,46
Perry County,Kentucky,57,67.9,46.1
Pike County,Kentucky,57.2,68,46.4
Powell County,Kentucky,56.5,67,46
Pulaski County,Kentucky,57.3,67.3,47.3
Robertson County,Kentucky,55.7,66.1,45.3
Rockcastle County,Kentucky,56.6,66.6,46.6
Rowan County,Kentucky,55,65.6,44.4
Russell County,Kentucky,58.1,67.9,48.4
Scott County,Kentucky,56.4,66.5,46.3
Shelby County,Kentucky,56.4,67.2,45.7
Simpson County,Kentucky,58.6,69.1,48.1
Spencer County,Kentucky,56.8,67.5,46.1
Taylor County,Kentucky,57.3,67.6,47.1
Todd County,Kentucky,58.6,68.6,48.7
Trigg County,Kentucky,58.7,68.3,49.2
Trimble County,Kentucky,56.4,66.5,46.3
Union County,Kentucky,57.5,67.2,47.8
Warren County,Kentucky,58.8,69.6,47.9
Washington County,Kentucky,56.6,67.1,46.2
Wayne County,Kentucky,57.9,67.8,48
Webster County,Kentucky,57.9,67.8,48
Whitley County,Kentucky,57,67.5,46.4
Wolfe County,Kentucky,56.5,67.5,45.5
Woodford County,Kentucky,56.7,66.9,46.6
Acadia Parish,Louisiana,69.1,78.4,59.8
Allen Parish,Louisiana,68.3,78,58.6
Ascension Parish,Louisiana,70.1,80.1,60.1
Assumption Parish,Louisiana,70.7,80.2,61.2
Avoyelles Parish,Louisiana,67.7,77.8,57.6
Beauregard Parish,Louisiana,68.7,78.8,58.6
Bienville Parish,Louisiana,65.9,76.6,55.2
Bossier Parish,Louisiana,65.9,76.4,55.4
Caddo Parish,Louisiana,66,76.5,55.6
Calcasieu Parish,Louisiana,69.7,78.9,60.5
Caldwell Parish,Louisiana,66.1,76.7,55.5
Cameron Parish,Louisiana,70.3,77.9,62.6
Catahoula Parish,Louisiana,67,77.3,56.8
Claiborne Parish,Louisiana,64.2,74.8,53.7
Concordia Parish,Louisiana,67.5,77.6,57.3
De Soto Parish,Louisiana,66.3,77.1,55.6
East Baton Rouge Parish,Louisiana,69.5,79.5,59.5
East Carroll Parish,Louisiana,65.6,75.7,55.5
East Feliciana Parish,Louisiana,68.7,78.8,58.6
Evangeline Parish,Louisiana,68.1,78,58.2
Franklin Parish,Louisiana,66.2,76.6,55.8
Grant Parish,Louisiana,66.7,77.3,56.1
Iberia Parish,Louisiana,70.1,78.6,61.6
Iberville Parish,Louisiana,69.9,79.7,60.1
Jackson Parish,Louisiana,65.5,76.2,54.8
Jefferson Parish,Louisiana,71,79.1,63
Jefferson Davis Parish,Louisiana,69.2,77.9,60.5
Lafayette Parish,Louisiana,69.4,78.9,59.8
Lafourche Parish,Louisiana,71.4,79.5,63.3
La Salle Parish,Louisiana,66.9,77.3,56.4
Lincoln Parish,Louisiana,64.9,75.5,54.3
Livingston Parish,Louisiana,69.6,79.8,59.3
Madison Parish,Louisiana,66,76.4,55.7
Morehouse Parish,Louisiana,65,75.6,54.4
Natchitoches Parish,Louisiana,66.9,77.6,56.1
Orleans Parish,Louisiana,70.4,78.5,62.4
Ouachita Parish,Louisiana,65.4,76.1,54.6
Plaquemines Parish,Louisiana,71.1,77.9,64.3
Pointe Coupee Parish,Louisiana,69.1,78.7,59.5
Rapides Parish,Louisiana,67.5,77.8,57.2
Red River Parish,Louisiana,66.6,77.5,55.8
Richland Parish,Louisiana,65.6,76.1,55.1
Sabine Parish,Louisiana,67.1,78.1,56.1
St. Bernard Parish,Louisiana,70.5,77.7,63.3
St. Charles Parish,Louisiana,71.1,80.1,62
St. Helena Parish,Louisiana,68.6,79.2,57.9
St. James Parish,Louisiana,70.5,80.3,60.8
St. John the Baptist Parish,Louisiana,70.6,80.3,60.9
St. Landry Parish,Louisiana,68.6,78.5,58.7
St. Martin Parish,Louisiana,69.9,79.4,60.3
St. Mary Parish,Louisiana,70.8,78.9,62.8
St. Tammany Parish,Louisiana,69.4,79.4,59.5
Tangipahoa Parish,Louisiana,69.1,79.6,58.5
Tensas Parish,Louisiana,66.6,76.9,56.3
Terrebonne Parish,Louisiana,71.8,79.7,63.9
Union Parish,Louisiana,64.8,75.5,54.1
Vermilion Parish,Louisiana,70,78.2,61.8
Vernon Parish,Louisiana,67.9,78.5,57.1
Washington Parish,Louisiana,68.5,79.1,57.8
Webster Parish,Louisiana,65.4,76.1,54.6
West Baton Rouge Parish,Louisiana,69.7,79.5,59.9
West Carroll Parish,Louisiana,65.2,75.4,55
West Feliciana Parish,Louisiana,68.8,78.2,59.4
Winn Parish,Louisiana,66.3,77,55.5
Androscoggin County,Maine,46.6,56.5,36.6
Aroostook County,Maine,40.9,51.6,30.2
Cumberland County,Maine,47.3,57.3,37.3
Franklin County,Maine,41.7,51.5,32
Hancock County,Maine,46.4,55.9,36.9
Kennebec County,Maine,46.5,56.2,36.8
Knox County,Maine,46.6,54.9,38.3
Lincoln County,Maine,47,55.7,38.3
Oxford County,Maine,44,54.6,33.5
Penobscot County,Maine,44.6,55.2,34.1
Piscataquis County,Maine,41.8,52.3,31.3
Sagadahoc County,Maine,47.3,56.4,38.2
Somerset County,Maine,41.8,52,31.7
Waldo County,Maine,46.1,55.4,36.7
Washington County,Maine,46.1,55.4,36.7
York County,Maine,47.6,57.9,37.2
Allegany County,Maryland,53.8,64.5,43.1
Anne Arundel County,Maryland,59,68.2,49.7
Baltimore County,Maryland,56.8,66.7,46.9
Calvert County,Maryland,58.8,68,49.6
Caroline County,Maryland,58.3,68.6,47.9
Carroll County,Maryland,55.3,65.6,45
Cecil County,Maryland,56.8,65.8,47.7
Charles County,Maryland,59.2,68.8,49.6
Dorchester County,Maryland,59.3,69,49.7
Frederick County,Maryland,55.6,65.6,45.7
Garrett County,Maryland,50.4,60.2,40.5
Harford County,Maryland,56.7,66,47.4
Howard County,Maryland,56.6,66.7,46.6
Kent County,Maryland,57.7,66.9,48.6
Montgomery County,Maryland,56.9,66.4,47.4
Prince George&#039;s County,Maryland,58.3,67.9,48.6
Queen Anne&#039;s County,Maryland,57.9,67.6,48.4
St. Mary&#039;s County,Maryland,59.1,68.3,49.8
Somerset County,Maryland,59.9,69,50.8
Talbot County,Maryland,58.8,68.1,49.4
Washington County,Maryland,55.2,65.9,44.5
Wicomico County,Maryland,59.4,69.4,49.4
Worcester County,Maryland,59.5,68.4,50.5
Baltimore City,Maryland,59,68.5,49.5
Washington, D.C.,District of Columbia,District of Columbia,District of Columbia
Barnstable County,Massachusetts,52.9,60.5,45.4
Berkshire County,Massachusetts,48,58,37.9
Bristol County,Massachusetts,52.9,62.2,43.6
Dukes County,Massachusetts,53.3,61.2,45.4
Essex County,Massachusetts,51.2,60.6,41.9
Franklin County,Massachusetts,49.6,60,39
Hampden County,Massachusetts,50.5,61,40
Hampshire County,Massachusetts,49.9,60.4,39.4
Middlesex County,Massachusetts,51.7,62.4,41.1
Nantucket County,Massachusetts,52.9,59.5,46.3
Norfolk County,Massachusetts,52.5,62.6,42.4
Plymouth County,Massachusetts,53,62.2,43.6
Suffolk County,Massachusetts,53,62.5,43.5
Worcester County,Massachusetts,50.4,60.8,39.9
Alcona County,Michigan,45.6,55.2,36
Alger County,Michigan,42.1,51.1,33.1
Allegan County,Michigan,49.9,59.2,40.6
Alpena County,Michigan,45.7,55.3,36.1
Antrim County,Michigan,45.8,54.8,36.8
Arenac County,Michigan,48.1,57,39.2
Baraga County,Michigan,40.8,50.4,31.3
Barry County,Michigan,49.4,58.8,40.1
Bay County,Michigan,49.4,58.1,40.7
Benzie County,Michigan,46.6,55.2,38.1
Berrien County,Michigan,51.3,60.7,41.8
Branch County,Michigan,49.8,59.7,39.9
Calhoun County,Michigan,49.7,59,40.3
Cass County,Michigan,50.6,60.3,40.8
Charlevoix County,Michigan,45.7,54.5,36.9
Cheboygan County,Michigan,44.8,54.1,35.4
Chippewa County,Michigan,42.6,51.5,33.7
Clare County,Michigan,46.9,56.9,36.8
Clinton County,Michigan,49.5,58.9,40.1
Crawford County,Michigan,45,55.1,34.8
Delta County,Michigan,43.4,52.8,33.9
Dickinson County,Michigan,42.1,52.7,31.4
Eaton County,Michigan,49.4,58.7,40
Emmet County,Michigan,45,53.4,36.6
Genesee County,Michigan,50.2,59.7,40.7
Gladwin County,Michigan,47.8,57.5,38.1
Gogebic County,Michigan,40.5,50.6,30.5
Grand Traverse County,Michigan,46.7,56,37.3
Gratiot County,Michigan,49.5,59,40
Hillsdale County,Michigan,49.6,59.2,39.9
Houghton County,Michigan,42.2,51.9,32.6
Huron County,Michigan,48.9,57.2,40.6
Ingham County,Michigan,49.3,58.9,39.8
