Name,State,Avg 2022,Max 2022,Min 2022
Morgan County,Illinois,52.2,62.9,41.4
Moultrie County,Illinois,52.4,62.6,42.1
Ogle County,Illinois,48.3,58.4,38.2
Peoria County,Illinois,51.3,61.9,40.8
Perry County,Illinois,55.7,66.7,44.6
Piatt County,Illinois,51.9,62.3,41.6
Pike County,Illinois,52.7,63.2,42.1
Pope County,Illinois,56.8,67.4,46.1
Pulaski County,Illinois,57.7,68.5,46.9
Putnam County,Illinois,50,60.5,39.5
Randolph County,Illinois,55.7,66.4,44.9
Richland County,Illinois,54.8,64.8,44.7
Rock Island County,Illinois,49.9,60.1,39.7
St. Clair County,Illinois,55.7,66.6,44.7
Saline County,Illinois,56.1,66.9,45.4
Sangamon County,Illinois,52.3,62.8,41.7
Schuyler County,Illinois,51.4,61.6,41.3
Scott County,Illinois,52.5,63.2,41.7
Shelby County,Illinois,52.6,63,42.3
Stark County,Illinois,49.6,60.1,39.1
Stephenson County,Illinois,47.4,57.5,37.2
Tazewell County,Illinois,51.8,62.5,41.1
Union County,Illinois,56.5,67.5,45.4
Vermilion County,Illinois,51.2,62,40.3
Wabash County,Illinois,55.4,65.6,45.2
Warren County,Illinois,49.7,60,39.4
Washington County,Illinois,55.4,66.4,44.3
Wayne County,Illinois,55.7,66.5,44.8
White County,Illinois,56.3,67.1,45.5
Whiteside County,Illinois,49.1,59.4,38.9
Will County,Illinois,49.8,59.7,39.8
Williamson County,Illinois,55.7,66.7,44.7
Winnebago County,Illinois,48.2,58.4,38.1
Woodford County,Illinois,51,61.7,40.4
Adams County,Indiana,51,61.2,40.8
Allen County,Indiana,50.4,60.7,40.2
Bartholomew County,Indiana,54.1,64.7,43.6
Benton County,Indiana,50.4,61,39.9
Blackford County,Indiana,51.6,62.2,41
Boone County,Indiana,51.1,61.7,40.5
Brown County,Indiana,53.1,63.8,42.3
Carroll County,Indiana,50.8,61.2,40.4
Cass County,Indiana,50.3,60.7,40
Clark County,Indiana,55.7,66.9,44.5
Clay County,Indiana,53.4,64.3,42.5
Clinton County,Indiana,50.8,61.3,40.3
Crawford County,Indiana,54.2,66.3,42.2
Daviess County,Indiana,54.5,65.9,43.1
Dearborn County,Indiana,53.8,64.2,43.4
Decatur County,Indiana,53.2,63.6,42.9
DeKalb County,Indiana,49.7,59.7,39.7
Delaware County,Indiana,52.3,62.8,41.8
Dubois County,Indiana,54.3,66.3,42.4
Elkhart County,Indiana,49.7,59.7,39.6
Fayette County,Indiana,51.8,62.4,41.3
Floyd County,Indiana,56,67.1,44.8
Fountain County,Indiana,51.2,62.1,40.4
Franklin County,Indiana,52.6,63.3,41.8
Fulton County,Indiana,49.9,60.4,39.4
Gibson County,Indiana,55.8,66.2,45.4
Grant County,Indiana,51.6,62.2,41
Greene County,Indiana,53.7,64.7,42.7
Hamilton County,Indiana,51.5,62.1,41
Hancock County,Indiana,52.3,62.6,42.1
Harrison County,Indiana,55.7,67.2,44.2
Hendricks County,Indiana,51.9,62.3,41.5
Henry County,Indiana,51.5,61.9,41.1
Howard County,Indiana,50.8,61.2,40.5
Huntington County,Indiana,50.5,60.9,40.2
Jackson County,Indiana,54.5,65.3,43.7
Jasper County,Indiana,49.8,60.4,39.2
Jay County,Indiana,51.2,61.7,40.7
Jefferson County,Indiana,55,65.4,44.6
Jennings County,Indiana,54.4,64.9,44
Johnson County,Indiana,53,63.3,42.6
Knox County,Indiana,54.9,65.5,44.2
Kosciusko County,Indiana,49.9,60.6,39.1
LaGrange County,Indiana,49.4,59.2,39.6
Lake County,Indiana,49.7,59.8,39.6
LaPorte County,Indiana,49.5,59.4,39.6
Lawrence County,Indiana,53.3,64.5,42.1
Madison County,Indiana,52.2,62.7,41.8
Marion County,Indiana,52.5,62.8,42.2
Marshall County,Indiana,49.7,60.2,39.3
Martin County,Indiana,53.8,65.7,41.9
Miami County,Indiana,50.6,60.9,40.3
Monroe County,Indiana,52.5,63.3,41.8
Montgomery County,Indiana,51.2,61.9,40.5
Morgan County,Indiana,52.5,63.1,41.9
Newton County,Indiana,50.1,60.8,39.3
Noble County,Indiana,49.5,59.7,39.4
Ohio County,Indiana,54.8,64.8,44.8
Orange County,Indiana,53.7,65.7,41.7
Owen County,Indiana,52.8,63.8,41.9
Parke County,Indiana,51.9,62.8,41
Perry County,Indiana,54.6,66.3,43
Pike County,Indiana,55.1,66.2,44
Porter County,Indiana,49.4,59.3,39.5
Posey County,Indiana,56.5,66.7,46.4
Pulaski County,Indiana,49.6,60.1,39
Putnam County,Indiana,51.8,62.6,41.1
Randolph County,Indiana,51.2,61.6,40.8
Ripley County,Indiana,53.5,63.8,43.1
Rush County,Indiana,52.4,62.7,42.1
St. Joseph County,Indiana,49.7,59.8,39.6
Scott County,Indiana,55.2,66.3,44.2
Shelby County,Indiana,53.4,63.6,43.2
Spencer County,Indiana,55.5,66.7,44.3
Starke County,Indiana,49.6,59.9,39.4
Steuben County,Indiana,48.9,58.8,39.1
Sullivan County,Indiana,54.5,65.2,43.8
Switzerland County,Indiana,55.2,65.1,45.3
Tippecanoe County,Indiana,51.2,61.7,40.7
Tipton County,Indiana,51.1,61.8,40.4
Union County,Indiana,51.7,62.3,41
Vanderburgh County,Indiana,56.6,66.7,46.4
Vermillion County,Indiana,52,63,41.1
Vigo County,Indiana,53.9,64.7,43
Wabash County,Indiana,50.6,61.1,40.2
Warren County,Indiana,50.9,61.7,40.2
Warrick County,Indiana,55.9,66.7,45.1
Washington County,Indiana,54.4,65.7,43
Wayne County,Indiana,51,61.5,40.5
Wells County,Indiana,50.9,61.3,40.6
White County,Indiana,50.3,60.9,39.8
Whitley County,Indiana,49.7,60.2,39.3
Adair County,Iowa,48.4,60.7,36.2
Adams County,Iowa,49.3,61.6,36.9
Allamakee County,Iowa,44.8,54.7,34.8
Appanoose County,Iowa,49.9,61.9,38
Audubon County,Iowa,47.7,59.5,35.9
Benton County,Iowa,46.7,57.8,35.5
Black Hawk County,Iowa,46.6,57.5,35.7
Boone County,Iowa,47.9,59.1,36.8
Bremer County,Iowa,45.6,56.2,35
Buchanan County,Iowa,45.6,56.4,34.8
Buena Vista County,Iowa,46.1,57.3,34.9
Butler County,Iowa,45.7,56.4,35.1
Calhoun County,Iowa,46.9,58.4,35.3
Carroll County,Iowa,47.6,59.5,35.8
Cass County,Iowa,48.8,60.7,36.8
Cedar County,Iowa,48.1,58.8,37.4
Cerro Gordo County,Iowa,44.7,55.2,34.3
Cherokee County,Iowa,46.5,58.3,34.6
Chickasaw County,Iowa,44.6,55.1,34.1
Clarke County,Iowa,50,61.1,38.9
Clay County,Iowa,45.8,57.2,34.3
Clayton County,Iowa,45.2,55.4,35
Clinton County,Iowa,49,59.2,38.8
Crawford County,Iowa,48.2,60.4,36
Dallas County,Iowa,48.8,60.2,37.5
Davis County,Iowa,50.1,61.1,39
Decatur County,Iowa,50.5,61.8,39.2
Delaware County,Iowa,45.6,56,35.3
Des Moines County,Iowa,50.2,60.5,39.8
Dickinson County,Iowa,44.9,56,33.9
Dubuque County,Iowa,46.4,56.2,36.5
Emmet County,Iowa,44.6,55.4,33.8
Fayette County,Iowa,44.5,54.8,34
Floyd County,Iowa,44.9,55.3,34.6
Franklin County,Iowa,45.4,56.1,34.7
Fremont County,Iowa,51.1,63.2,39
Greene County,Iowa,47.6,58.9,36.2
Grundy County,Iowa,46.4,57.2,35.5
Guthrie County,Iowa,48,59.7,36.3
Hamilton County,Iowa,46.2,57.2,35.2
Hancock County,Iowa,44.5,55.2,33.8
Hardin County,Iowa,46.3,57.3,35.3
Harrison County,Iowa,49.6,62,37.3
Henry County,Iowa,49.5,60,38.9
Howard County,Iowa,43.6,54,33.2
Humboldt County,Iowa,45.7,57.1,34.4
Ida County,Iowa,47.3,59,35.6
Iowa County,Iowa,48.1,59.4,36.8
Jackson County,Iowa,47.8,57.9,37.8
Jasper County,Iowa,48.5,59.7,37.4
Jefferson County,Iowa,49.2,60,38.4
Johnson County,Iowa,48.3,59.3,37.2
Jones County,Iowa,47.4,57.7,37.2
Keokuk County,Iowa,49,60.4,37.7
Kossuth County,Iowa,44.9,55.6,34.1
Lee County,Iowa,50.8,60.9,40.7
Linn County,Iowa,47.2,58,36.4
Louisa County,Iowa,50,60.5,39.5
Lucas County,Iowa,49.8,60.9,38.6
Lyon County,Iowa,45.5,57.2,33.9
Madison County,Iowa,49.2,60.8,37.5
Mahaska County,Iowa,49.4,61,37.8
Marion County,Iowa,49.1,60.5,37.7
Marshall County,Iowa,47.4,58.4,36.3
Mills County,Iowa,50.4,62.5,38.3
Mitchell County,Iowa,44.2,54.4,33.9
Monona County,Iowa,48.9,61.4,36.4
Monroe County,Iowa,49.8,61.3,38.3
Montgomery County,Iowa,49.7,61.8,37.5
Muscatine County,Iowa,49,59.6,38.4
O&#039;Brien County,Iowa,45.9,57.6,34.1
Osceola County,Iowa,45.1,56.2,33.9
Page County,Iowa,50.4,62.4,38.3
Palo Alto County,Iowa,45.2,56.4,34
Plymouth County,Iowa,47.5,59.8,35.2
Pocahontas County,Iowa,45.6,57,34.1
Polk County,Iowa,49.1,60.1,38.1
Pottawattamie County,Iowa,49.7,61.6,37.7
Poweshiek County,Iowa,48.2,59.5,36.9
Ringgold County,Iowa,50,61.6,38.4
Sac County,Iowa,47.2,58.8,35.6
Scott County,Iowa,49.7,59.6,39.8
Shelby County,Iowa,48.4,60.4,36.5
Sioux County,Iowa,46.4,58.3,34.4
Story County,Iowa,47.9,58.8,36.8
Tama County,Iowa,46.9,58.1,35.8
Taylor County,Iowa,50,61.9,38
Union County,Iowa,49.3,61.3,37.3
Van Buren County,Iowa,49.8,60.1,39.4
Wapello County,Iowa,49.9,61,38.7
Warren County,Iowa,49.6,60.8,38.3
Washington County,Iowa,49.1,60,38.1
Wayne County,Iowa,49.8,61.3,38.4
Webster County,Iowa,46.4,57.7,35.1
Winnebago County,Iowa,43.9,54.2,33.5
Winneshiek County,Iowa,44.5,54.8,34.2
Woodbury County,Iowa,48.2,60.6,35.9
Worth County,Iowa,44.2,54.4,33.9
Wright County,Iowa,45.3,56.3,34.3
Allen County,Kansas,56.6,68.3,44.9
Anderson County,Kansas,55.8,66.9,44.6
Atchison County,Kansas,53.4,65.3,41.5
Barber County,Kansas,58.1,72.5,43.6
Barton County,Kansas,55,68.7,41.2
Bourbon County,Kansas,56.3,67.8,44.9
Brown County,Kansas,52.6,64.9,40.3
Butler County,Kansas,56.8,69.2,44.4
Chase County,Kansas,55.2,67.4,42.9
Chautauqua County,Kansas,58.1,70.6,45.7
Cherokee County,Kansas,58.5,70.3,46.8
Cheyenne County,Kansas,52,67.4,36.6
Clark County,Kansas,57.8,72.8,42.8
Clay County,Kansas,54.7,67.3,42.1
Cloud County,Kansas,54.7,67.7,41.8
Coffey County,Kansas,56.3,67.7,44.9
Comanche County,Kansas,58.2,73.1,43.2
Cowley County,Kansas,58.1,70.8,45.3
Crawford County,Kansas,57.5,69.1,45.9
Decatur County,Kansas,52.4,68.6,36.3
Dickinson County,Kansas,55.8,68.3,43.2
Doniphan County,Kansas,52.7,64.8,40.6
Douglas County,Kansas,55.2,66.6,43.8
Edwards County,Kansas,56.3,71.1,41.5
Elk County,Kansas,57.3,69.3,45.2
Ellis County,Kansas,54.5,69.7,39.3
Ellsworth County,Kansas,55.7,69.3,42
Finney County,Kansas,54.9,71.1,38.8
Ford County,Kansas,56.3,71.7,41
Franklin County,Kansas,55.5,66.7,44.3
Geary County,Kansas,55.1,67,43.2
Gove County,Kansas,53.8,69.2,38.4
Graham County,Kansas,53.5,69,38.1
Grant County,Kansas,55.2,71.4,39
Gray County,Kansas,55.6,71.4,39.8
Greeley County,Kansas,52.7,68.1,37.4
Greenwood County,Kansas,56.5,68.4,44.6
Hamilton County,Kansas,54.5,70.7,38.4
Harper County,Kansas,58.2,71.7,44.7
Harvey County,Kansas,56.7,69.8,43.7
Haskell County,Kansas,55.3,71.3,39.3
Hodgeman County,Kansas,56,71.6,40.6
Jackson County,Kansas,53.5,65.7,41.2
Jefferson County,Kansas,54.4,65.9,42.9
Jewell County,Kansas,53.2,66.7,39.7
Johnson County,Kansas,55.3,66.5,44.2
Kearny County,Kansas,54.7,70.9,38.6
Kingman County,Kansas,56.9,70.5,43.3
Kiowa County,Kansas,57,71.9,42.1
Labette County,Kansas,58.2,70.3,46
Lane County,Kansas,54.5,70.3,38.7
Leavenworth County,Kansas,55,66.3,43.6
Lincoln County,Kansas,55.1,69.3,41
Linn County,Kansas,55.8,67,44.6
Logan County,Kansas,53.6,69.4,37.8
Lyon County,Kansas,55.8,67.9,43.6
McPherson County,Kansas,56.1,69.2,43
Marion County,Kansas,55.6,68.2,43.1
Marshall County,Kansas,52.3,65.2,39.4
Meade County,Kansas,57,72.3,41.6
Miami County,Kansas,55.6,66.7,44.5
Mitchell County,Kansas,54,67.5,40.5
Montgomery County,Kansas,58.3,70.5,46.1
Morris County,Kansas,54.8,66.9,42.6
Morton County,Kansas,55.6,71.6,39.5
Nemaha County,Kansas,52.3,65,39.7
Neosho County,Kansas,57.5,69.4,45.6
Ness County,Kansas,54.9,70.2,39.6
Norton County,Kansas,52.5,68.4,36.6
Osage County,Kansas,55.7,67.2,44.2
Osborne County,Kansas,53.9,68.2,39.6
Ottawa County,Kansas,55.4,68.7,42.2
Pawnee County,Kansas,55.4,69.6,41.1
Phillips County,Kansas,52.9,67.6,38.2
Pottawatomie County,Kansas,53.7,65.6,41.7
Pratt County,Kansas,56.8,70.7,42.9
Rawlins County,Kansas,52.4,68.2,36.5
Reno County,Kansas,56.3,69.8,42.7
Republic County,Kansas,53.3,66.3,40.3
Rice County,Kansas,55.6,69,42.2
Riley County,Kansas,54.4,66.5,42.3
Rooks County,Kansas,53.8,69,38.7
Rush County,Kansas,54.6,69.4,39.8
Russell County,Kansas,55.2,69.8,40.7
Saline County,Kansas,56.1,69.3,42.9
Scott County,Kansas,54.2,70.1,38.3
Sedgwick County,Kansas,57.5,70.4,44.6
Seward County,Kansas,56.2,72.1,40.3
Shawnee County,Kansas,55,66.9,43.1
Sheridan County,Kansas,52.8,68.4,37.3
Sherman County,Kansas,52.3,67.9,36.7
Smith County,Kansas,52.8,66.8,38.8
Stafford County,Kansas,55.5,69,41.9
Stanton County,Kansas,55,71.4,38.7
Stevens County,Kansas,55.8,71.6,40
Sumner County,Kansas,58.4,71.3,45.5
Thomas County,Kansas,52.6,68.7,36.5
Trego County,Kansas,54,69.1,39
Wabaunsee County,Kansas,54.7,66.5,42.8
Wallace County,Kansas,53,68.3,37.6
Washington County,Kansas,52.5,65.2,39.9
Wichita County,Kansas,53.5,69.2,37.9
Wilson County,Kansas,57.7,69.5,45.9
Woodson County,Kansas,56.9,68.4,45.4
Wyandotte County,Kansas,55.3,66.6,43.9
Adair County,Kentucky,56.6,67.8,45.5
Allen County,Kentucky,58,69.7,46.2
Anderson County,Kentucky,55.8,66.7,44.9
Ballard County,Kentucky,58.2,69,47.5
Barren County,Kentucky,57.6,69.5,45.7
Bath County,Kentucky,54.9,66.4,43.3
Bell County,Kentucky,55.2,66.7,43.7
Boone County,Kentucky,54.8,64.8,44.8
Bourbon County,Kentucky,54.8,66,43.6
Boyd County,Kentucky,55.4,66.9,43.9
Boyle County,Kentucky,55.7,66.2,45.1
Bracken County,Kentucky,54.1,65.4,42.8
Breathitt County,Kentucky,56.5,68.3,44.7
Breckinridge County,Kentucky,55.7,67.5,43.9
Bullitt County,Kentucky,56.9,67.9,45.9
Butler County,Kentucky,58,69.9,46.1
Caldwell County,Kentucky,58.2,69.4,46.9
Calloway County,Kentucky,58.1,68.9,47.3
Campbell County,Kentucky,54.8,65.4,44.1
Carlisle County,Kentucky,58.4,69.1,47.6
Carroll County,Kentucky,55.8,65.9,45.7
Carter County,Kentucky,54.5,66.4,42.6
Casey County,Kentucky,55.7,66.5,45
Christian County,Kentucky,58.4,69.7,47.2
Clark County,Kentucky,55.2,66.3,44.1
Clay County,Kentucky,56.2,68.1,44.2
Clinton County,Kentucky,56.8,67.9,45.8
Crittenden County,Kentucky,57.5,68.4,46.6
Cumberland County,Kentucky,57.6,69.1,46
Daviess County,Kentucky,56.5,67.7,45.4
Edmonson County,Kentucky,57.7,69.6,45.8
Elliott County,Kentucky,54.7,66.8,42.7
Estill County,Kentucky,56,67.1,44.9
Fayette County,Kentucky,55.1,65.8,44.4
Fleming County,Kentucky,54.2,65.9,42.5
Floyd County,Kentucky,56.2,68.4,44.1
Franklin County,Kentucky,55.7,66.5,45
Fulton County,Kentucky,58.3,68.7,48
Gallatin County,Kentucky,55.7,65.7,45.6
Garrard County,Kentucky,55.9,66.3,45.4
Grant County,Kentucky,55,65.4,44.7
Graves County,Kentucky,58.2,68.9,47.4
Grayson County,Kentucky,56.7,68.7,44.7
Green County,Kentucky,57,68.5,45.5
Greenup County,Kentucky,54.6,66.2,42.9
Hancock County,Kentucky,55.5,66.8,44.2
Hardin County,Kentucky,56.4,67.8,44.9
Harlan County,Kentucky,54.2,65.5,42.9
Harrison County,Kentucky,54.8,65.9,43.7
Hart County,Kentucky,57.1,68.9,45.3
Henderson County,Kentucky,56.9,67.3,46.5
Henry County,Kentucky,55.5,66.1,44.9
Hickman County,Kentucky,58.2,68.8,47.6
Hopkins County,Kentucky,58.3,69.8,46.8
Jackson County,Kentucky,55.5,66.6,44.3
Jefferson County,Kentucky,56.7,67.8,45.7
Jessamine County,Kentucky,55.6,66.1,45.1
Johnson County,Kentucky,55.6,67.9,43.2
Kenton County,Kentucky,54.7,65,44.4
Knott County,Kentucky,55.7,67.5,43.8
Knox County,Kentucky,56,67.9,44
Larue County,Kentucky,56.5,67.7,45.2
Laurel County,Kentucky,55.9,67.4,44.4
Lawrence County,Kentucky,55.5,67.7,43.3
Lee County,Kentucky,56.3,67.8,44.8
Leslie County,Kentucky,55.8,67.6,43.9
Letcher County,Kentucky,54.7,66.5,42.8
Lewis County,Kentucky,53.9,65.7,42
Lincoln County,Kentucky,55.5,66.1,44.9
Livingston County,Kentucky,57.7,68.6,46.9
Logan County,Kentucky,57.7,69.1,46.2
Lyon County,Kentucky,58.2,69.2,47.2
McCracken County,Kentucky,58.3,69.3,47.3
McCreary County,Kentucky,55.5,66.9,44.2
McLean County,Kentucky,57.7,69.2,46.2
Madison County,Kentucky,55.9,66.6,45.2
Magoffin County,Kentucky,55.8,67.8,43.8
Marion County,Kentucky,56.2,67.3,45.2
Marshall County,Kentucky,58.3,69.1,47.4
Martin County,Kentucky,56,68.4,43.6
Mason County,Kentucky,53.7,65.4,42
Meade County,Kentucky,55.7,67.2,44.1
Menifee County,Kentucky,55,66.4,43.6
Mercer County,Kentucky,55.8,66.4,45.2
Metcalfe County,Kentucky,56.9,68.7,45.1
Monroe County,Kentucky,57.4,69.4,45.3
Montgomery County,Kentucky,55,66.4,43.5
Morgan County,Kentucky,55.3,67.2,43.3
Muhlenberg County,Kentucky,58.1,70.1,46.2
Nelson County,Kentucky,56.5,67.6,45.4
Nicholas County,Kentucky,54.5,66,43
Ohio County,Kentucky,57.3,69.2,45.4
Oldham County,Kentucky,55.6,66.7,44.5
Owen County,Kentucky,55.4,65.7,45.1
Owsley County,Kentucky,56.5,68.1,44.8
Pendleton County,Kentucky,54.8,65.7,44
Perry County,Kentucky,56,67.9,44.1
Pike County,Kentucky,56.1,68,44.2
Powell County,Kentucky,55.6,67,44.3
Pulaski County,Kentucky,56,67,45
Robertson County,Kentucky,54.3,65.8,42.8
Rockcastle County,Kentucky,55.6,66.4,44.8
Rowan County,Kentucky,54.3,66,42.6
Russell County,Kentucky,56.5,67.6,45.5
Scott County,Kentucky,55.1,65.8,44.4
Shelby County,Kentucky,55.5,66.6,44.4
Simpson County,Kentucky,58,69.4,46.6
Spencer County,Kentucky,56.1,67.3,45
Taylor County,Kentucky,56.4,67.5,45.4
Todd County,Kentucky,57.9,69.1,46.5
Trigg County,Kentucky,58.5,69.6,47.4
Trimble County,Kentucky,55.5,66,45
Union County,Kentucky,57.1,67.7,46.5
Warren County,Kentucky,58.3,70,46.7
Washington County,Kentucky,56,66.9,45.1
Wayne County,Kentucky,56.2,67.2,45.1
Webster County,Kentucky,57.7,68.7,46.6
Whitley County,Kentucky,55.8,67.3,44.2
Wolfe County,Kentucky,55.8,67.4,44.2
Woodford County,Kentucky,55.6,66.1,45
Acadia Parish,Louisiana,68.1,78.3,57.8
Allen Parish,Louisiana,67.3,78.1,56.7
Ascension Parish,Louisiana,68.8,79.7,57.9
Assumption Parish,Louisiana,69.2,79.4,59
Avoyelles Parish,Louisiana,66.8,78.1,55.5
Beauregard Parish,Louisiana,67.7,78.9,56.5
Bienville Parish,Louisiana,65.7,77.7,53.6
Bossier Parish,Louisiana,65.8,77.4,54.2
Caddo Parish,Louisiana,66.2,77.8,54.5
Calcasieu Parish,Louisiana,68.3,78.6,58
Caldwell Parish,Louisiana,65.6,78,53.2
Cameron Parish,Louisiana,68.8,77.7,59.9
Catahoula Parish,Louisiana,66,77.9,54
Claiborne Parish,Louisiana,64.4,76.3,52.5
Concordia Parish,Louisiana,66.2,77.9,54.5
De Soto Parish,Louisiana,66.3,78.2,54.3
East Baton Rouge Parish,Louisiana,68.2,79.3,57
East Carroll Parish,Louisiana,65.3,76.9,53.8
East Feliciana Parish,Louisiana,67.3,78.6,56
Evangeline Parish,Louisiana,67.2,78.1,56.4
Franklin Parish,Louisiana,65.8,78,53.7
Grant Parish,Louisiana,65.9,78.1,53.8
Iberia Parish,Louisiana,68.7,78.3,59.2
Iberville Parish,Louisiana,68.6,79.4,57.8
Jackson Parish,Louisiana,65.3,77.6,53
Jefferson Parish,Louisiana,69.5,78.1,60.9
Jefferson Davis Parish,Louisiana,68,77.8,58.2
Lafayette Parish,Louisiana,68.4,79,57.7
Lafourche Parish,Louisiana,69.7,78.4,61
La Salle Parish,Louisiana,65.9,78,53.7
Lincoln Parish,Louisiana,64.9,77,52.8
Livingston Parish,Louisiana,68.2,79.4,56.9
Madison Parish,Louisiana,65.7,77.4,54
Morehouse Parish,Louisiana,65,77,53
Natchitoches Parish,Louisiana,66.4,78.8,54
Orleans Parish,Louisiana,69.3,78.1,60.6
Ouachita Parish,Louisiana,65.2,77.5,53
Plaquemines Parish,Louisiana,69.8,77.2,62.4
Pointe Coupee Parish,Louisiana,67.9,78.6,57.1
Rapides Parish,Louisiana,66.7,78.2,55.1
Red River Parish,Louisiana,66.2,78.3,54.2
Richland Parish,Louisiana,65.5,77.6,53.4
Sabine Parish,Louisiana,66.8,79.4,54.3
St. Bernard Parish,Louisiana,69.4,77.4,61.4
St. Charles Parish,Louisiana,69.3,78.9,59.7
St. Helena Parish,Louisiana,67.1,79,55.2
St. James Parish,Louisiana,69.1,79.6,58.6
St. John the Baptist Parish,Louisiana,69,79.3,58.6
St. Landry Parish,Louisiana,67.6,78.6,56.8
St. Martin Parish,Louisiana,68.6,79.1,58.1
St. Mary Parish,Louisiana,69.2,77.9,60.5
St. Tammany Parish,Louisiana,68.4,79.3,57.5
Tangipahoa Parish,Louisiana,67.7,79.2,56.1
Tensas Parish,Louisiana,66,77.8,54.3
Terrebonne Parish,Louisiana,69.8,78.3,61.4
Union Parish,Louisiana,64.7,76.8,52.6
Vermilion Parish,Louisiana,68.5,78,59
Vernon Parish,Louisiana,67.2,79.3,55.2
Washington Parish,Louisiana,67.4,78.9,55.9
Webster Parish,Louisiana,65.2,76.9,53.4
West Baton Rouge Parish,Louisiana,68.4,79.3,57.5
West Carroll Parish,Louisiana,65.2,76.9,53.5
West Feliciana Parish,Louisiana,67.5,78.1,56.8
Winn Parish,Louisiana,65.7,78.2,53.3
Androscoggin County,Maine,46.8,57.4,36.1
Aroostook County,Maine,40.8,51.3,30.3
Cumberland County,Maine,47.1,57.6,36.6
Franklin County,Maine,41.4,51.7,31.1
Hancock County,Maine,46.4,56.4,36.4
Kennebec County,Maine,46.7,57.1,36.2
Knox County,Maine,46.8,55.7,37.9
Lincoln County,Maine,47.2,56.7,37.8
Oxford County,Maine,43.7,54.8,32.7
Penobscot County,Maine,44.5,55.4,33.6
Piscataquis County,Maine,41.6,52.5,30.8
Sagadahoc County,Maine,47.6,57.4,37.7
Somerset County,Maine,41.7,52.2,31.1
Waldo County,Maine,46.2,56.2,36.2
Washington County,Maine,45.8,55.7,35.9
York County,Maine,47.5,58,36.9
Allegany County,Maryland,51.9,63.6,40.3
Anne Arundel County,Maryland,57.5,67.4,47.7
Baltimore County,Maryland,55.3,65.8,44.9
Calvert County,Maryland,57.6,67.3,47.9
Caroline County,Maryland,56.6,67.6,45.6
Carroll County,Maryland,53.7,64.3,43.1
Cecil County,Maryland,55.3,64.9,45.8
Charles County,Maryland,57.9,68.1,47.8
Dorchester County,Maryland,58,68.4,47.5
Frederick County,Maryland,54.1,64.4,43.7
Garrett County,Maryland,48.2,59,37.3
Harford County,Maryland,55.3,65.3,45.3
Howard County,Maryland,55.2,65.9,44.5
Kent County,Maryland,56.3,65.9,46.7
Montgomery County,Maryland,55.4,65.5,45.2
Prince George&#039;s County,Maryland,56.9,67.2,46.6
Queen Anne&#039;s County,Maryland,56.5,66.6,46.4
St. Mary&#039;s County,Maryland,58.1,67.8,48.3
Somerset County,Maryland,58.8,68.8,48.8
Talbot County,Maryland,57.1,67.3,46.8
Washington County,Maryland,53.5,64.4,42.6
Wicomico County,Maryland,58.1,69,47.2
Worcester County,Maryland,58.3,68.3,48.3
Baltimore City,Maryland,57.7,67.9,47.5
Washington, D.C.,District of Columbia,District of Columbia,District of Columbia
Barnstable County,Massachusetts,52.8,60.9,44.8
Berkshire County,Massachusetts,46.9,57.6,36.2
Bristol County,Massachusetts,52.6,62.4,42.7
Dukes County,Massachusetts,53.1,61.5,44.7
Essex County,Massachusetts,50.9,60.9,40.9
Franklin County,Massachusetts,48.5,59.6,37.4
Hampden County,Massachusetts,49.7,60.7,38.7
Hampshire County,Massachusetts,49.1,60.1,38.1
Middlesex County,Massachusetts,51.3,62.5,40.2
Nantucket County,Massachusetts,53.2,59.5,46.9
Norfolk County,Massachusetts,52.2,63.1,41.4
Plymouth County,Massachusetts,52.9,62.9,42.9
Suffolk County,Massachusetts,52.6,62.7,42.6
Worcester County,Massachusetts,49.6,60.6,38.7
Alcona County,Michigan,44.5,54.6,34.5
Alger County,Michigan,40.6,49.8,31.4
Allegan County,Michigan,48.7,58.2,39.3
Alpena County,Michigan,44.6,54.8,34.5
Antrim County,Michigan,44.8,54.5,35.1
Arenac County,Michigan,46.5,55.8,37.2
Baraga County,Michigan,39,49,28.9
Barry County,Michigan,48.3,57.7,38.9
Bay County,Michigan,47.7,56.6,38.7
Benzie County,Michigan,45.4,54.2,36.6
Berrien County,Michigan,49.8,59.1,40.5
Branch County,Michigan,48.7,58.7,38.6
Calhoun County,Michigan,48.6,58.1,39.1
Cass County,Michigan,49.4,59.2,39.5
Charlevoix County,Michigan,44.5,54,35
Cheboygan County,Michigan,43.7,53.8,33.5
Chippewa County,Michigan,40.7,50.3,31.2
Clare County,Michigan,45,55.4,34.6
Clinton County,Michigan,48.7,58.4,39
Crawford County,Michigan,43.6,54.1,33
Delta County,Michigan,41.5,51.3,31.7
Dickinson County,Michigan,40.6,51.7,29.6
Eaton County,Michigan,48.6,58.2,39.1
Emmet County,Michigan,43.7,52.8,34.6
Genesee County,Michigan,48.5,58.5,38.4
Gladwin County,Michigan,46.1,56.1,36.2
Gogebic County,Michigan,38.4,48.9,28
Grand Traverse County,Michigan,45.5,55.3,35.7
Gratiot County,Michigan,47.6,57.3,37.9
Hillsdale County,Michigan,48.4,58.3,38.6
Houghton County,Michigan,40.2,50.3,30.2
Huron County,Michigan,47.3,56.3,38.3
Ingham County,Michigan,48.6,58.5,38.8
Ionia County,Michigan,48,57.7,38.2
